#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321A7F296
#Date Time: 2026-07-05 21:02:06.142
#Start: 10 Hz
#Stop: 2.5e+07 Hz
#Steps: 1001
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.45848 V
#Offset: -0.000277946 V
#Relative: no
#Channel: Channel 2
#Range: 5.54417 V
#Offset: 0.000228067 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
29.31228135728778,-0.02841528058691812,-58.23282227834872,-0.8278447115108918
29.74730050188377,-0.02850463269094581,-58.12197188016482,-0.03415649968015089
30.18877569996317,-0.02832183346835078,-58.28114101682146,-0.5528372143984086
30.63680276484166,-0.02841048380047072,-58.16578418066279,-1.166378981572393
31.09147893178572,-0.02844523612298405,-58.19226223165725,-0.3053263675786866
31.55290287911574,-0.02860341610453484,-58.22124152333593,-0.1334540743350487
32.02117474962236,-0.02860580708602154,-58.26836830612336,-0.1448331270583196
32.4963961723,-0.02840040161523621,-58.24021122846001,0.2444222787072761
32.97867028440392,-0.028578548055835,-58.10846158197299,-0.5627262411006484
33.46810175383357,-0.02856443560907874,-58.16861816251999,0.2756767858656701
33.96479680184915,-0.02860016850124011,-58.20658577307317,1.075101327567523
34.46886322612429,-0.0285375440263803,-58.1665631737119,0.2187126367489327
34.98041042414192,-0.02862832516363158,-58.23731977066213,-0.3813306811961041
35.49954941693627,-0.0283918856680345,-58.13047865106262,0.01475888439612305
36.02639287318799,-0.02821691230149885,-58.30709096341336,-0.3905592830626787
36.56105513367687,-0.02840319904344846,-58.29028021928723,-0.2498478385312666
37.10365223609661,-0.02811644617343642,-58.1726425947319,0.1726537855369088
37.65430194023916,-0.02828795045793646,-58.13236785402012,-0.4553729179369554
38.21312375355146,-0.02831150103463633,-58.14765567048228,-0.3492662008972758
38.78023895707273,-0.02836151786494054,-58.21367452838111,-0.313746940644819
39.35577063175547,-0.02807598048172457,-58.20616225346042,-0.6662406240091627
39.93984368517837,-0.02834064534692571,-58.30721229358647,-0.139989301324789
40.53258487865432,-0.02834745746513025,-58.21449536037862,0.1396800373575502
41.13412285474203,-0.02814146049760927,-58.05118065230241,0.1446317117385831
41.7445881651648,-0.02840797458614721,-58.01494166555447,0.2076771106951867
42.36411329914434,-0.02820223087839668,-58.31056215878533,0.4777354746957485
42.99283271215513,-0.02828402555761348,-58.38318624429019,-1.209807411242458
43.63088285510478,-0.02816254094783056,-58.26705066255619,1.114532367566959
44.27840220394852,-0.02824147678556833,-58.12675590180496,1.052679887322029
44.93553128974202,-0.02815962229865663,-58.22487860460193,-0.1293687965124235
45.60241272914148,-0.02824272350026345,-58.05239031272922,0.4343716723222713
46.27919125535502,-0.02824776594828295,-57.95799760739706,-0.6242715529681107
46.96601374955482,-0.02814388342492382,-58.10736510649896,0.1992819784453062
47.66302927275411,-0.02826093624499095,-58.17436402436481,-0.5038023069190274
48.37038909815812,-0.02810830804985169,-58.36917578678239,-0.1589068641111098
49.08824674399517,-0.02813973273545419,-58.15109189017117,-1.17013825230643
49.81675800683407,-0.02824035868000629,-58.1122675727845,-0.1884533681425182
50.55608099539738,-0.02819527267962185,-58.02715096067416,0.1650592797795802
51.30637616487495,-0.02823300772582306,-58.31591065648957,0.6290842859512509
52.0678063517483,-0.02827238695393131,-58.287895492817,0.3757198670623723
52.84053680913021,-0.02832923719565699,-58.12860928489699,-0.06356625482832357
53.62473524263036,-0.02818725402352226,-58.26816385036985,0.638186988905403
54.42057184675168,-0.02851354860273449,-58.20509745379599,0.5486942862218882
55.22821934182844,-0.02857556448003399,-58.22078778529588,-0.4282149520942653
56.04785301151101,-0.02817490769879328,-58.21427792216384,-0.531640718540821
56.87965074080798,-0.0280840075757498,-58.25538186141302,-0.3742347792830714
57.72379305469284,-0.02843971829821253,-58.22788406720002,0.1926687943865488
58.58046315728252,-0.02866685397416535,-58.18090156594693,-0.03815025408222539
59.44984697159904,-0.02813284808565929,-58.30062884062527,-0.3269359600267876
60.3321331799195,-0.02794546902028449,-58.31553528651344,-0.1764191402624036
61.22751326472667,-0.02848075098406913,-58.16917975119962,0.2963013901380194
62.13618155026546,-0.02811127221237552,-58.37030089316138,0.2143062990755062
63.05833524471809,-0.02872610882639242,-58.25707930599222,-0.1234398389045737
63.99417448300325,-0.02872793328925201,-58.28854197196932,-0.1491099467623087
64.94390237021177,-0.02856328437795102,-58.3081364651967,-0.1648897735592101
65.9077250256869,-0.02849988166881961,-58.2845841298467,-0.6851192524313632
66.88585162775739,-0.02828306357121748,-58.34853379142537,-1.124702272904983
67.87849445913658,-0.02800888416326748,-58.20890279830545,-0.3999862347610588
68.88586895299294,-0.02814520799819187,-58.19570154493356,0.5818151054702749
69.90819373970669,-0.02823749490056052,-58.30568532689112,-0.2002829494069829
70.94569069431792,-0.02804851822649318,-58.37848404451415,-0.4057903124391942
71.99858498468133,-0.02802848276729705,-58.20435949219485,0.303991759812428
73.0671051203333,-0.02794611465881489,-58.14500620267309,-0.2616773305053925
74.15148300208578,-0.02806046556148946,-58.224659475672,-0.2179098874248666
75.25195397235611,-0.02800702019740753,-58.12933231686371,-0.5861727224768742
76.36875686624235,-0.02798101824878531,-58.39135145409099,-1.046680840172058
77.50213406335881,-0.02790997412482469,-58.11753007728526,-0.3792338449321164
78.65233154043847,-0.02817588743963871,-58.18143782580833,-0.8247263661914488
79.81959892471851,-0.0281661232139483,-58.2421364248008,0.3089763580370004
81.00418954811562,-0.02782892058387337,-58.33709587098004,-0.6559381014613734
82.20636050220793,-0.02815341710999161,-58.31028091899569,-0.6034275194775205
83.42637269403019,-0.02794272074688836,-58.27017643326847,-0.3184758338829141
84.66449090269975,-0.0279818488672058,-58.18933451870011,0.4909109335581974
85.92098383688041,-0.02829680159699056,-58.33609574857435,-1.020968866039098
87.19612419310067,-0.02822030006089711,-58.17611387577369,0.2433384149452813
88.49018871493762,-0.02806703909499737,-58.3253206724638,0.5015562901934629
89.80345825307725,-0.02808636579088906,-58.25897476887401,-0.487735236825749
91.136217826269,-0.02778271361555798,-58.09944208643574,-0.1072018439982614
92.48875668318179,-0.02794395865022239,-58.31263796257474,0.6200508049782769
93.86136836518114,-0.02782217063974638,-58.23561194811517,-0.4652545162713295
95.25435077003488,-0.02834296248063949,-58.25861196420449,-0.6055664001904688
96.66800621656753,-0.02798574586388059,-58.37534922644999,-0.366205178638138
98.102641510271,-0.02804427468856526,-58.15805890711131,-0.2170181061967114
99.55856800989123,-0.02807777550890986,-58.30723070730266,-0.5263911927095677
101.0361016950029,-0.02789280437063175,-58.24815082021777,0.074283712523453
102.5355632345852,-0.0281250497594032,-58.23758875825068,-0.4892620715506837
104.0572780566179,-0.02815192658143102,-58.10145650988613,-0.171353971983109
105.6015764187076,-0.02778536733184437,-58.17993742924426,-0.2929554460337798
107.1687934797649,-0.02791552910218767,-58.31926731542406,0.06774064043055006
108.7592693727426,-0.02814516179060088,-58.29397669920154,0.4154793127275269
110.373349278456,-0.02797784782224953,-58.09356264153617,-0.6182610808861
112.011383500496,-0.02826179059089213,-58.41190366956325,-0.02910446089759944
113.673727541257,-0.02799737681884899,-58.31367369027647,0.1340794953679278
115.3607421790904,-0.02815028030500415,-58.24120611270754,0.1489325671456498
117.0727935466044,-0.02799875236212491,-58.27721710626587,0.487411703547707
118.8102532101268,-0.0283134131048282,-58.24498879591613,-0.2376601085141061
120.5734982503442,-0.02809796497244149,-58.35967070678159,-0.0874315191539381
122.3629113441419,-0.02824685539040075,-58.13471193063413,-0.5408362887648011
124.1788808476538,-0.02821061523986593,-58.25038352461875,-0.3803610367565469
126.0218008805497,-0.02774308260717241,-58.19132427036864,0.2396744327593296
127.8920714115697,-0.02778504975484425,-58.34321007800858,0.123681216423364
129.790098345329,-0.02785143566373835,-58.32418280209023,-0.266591619724835
131.7162936104132,-0.02785695070682889,-58.21436012667,0.3712394969892898
133.6710752487757,-0.0279384877219171,-58.3197174234052,0.1368433239755831
135.6548675064704,-0.02808121990967016,-58.27783313312047,0.1224729996022802
137.6681009257197,-0.02835039030316754,-58.26026548198364,-0.4921714612406802
139.7112124383615,-0.02790574103384576,-58.31562702944188,0.4300964174961734
141.7846454606696,-0.02798785918565033,-58.3255687923718,-0.4927391293773837
143.8888499895955,-0.02786293245009867,-58.40132177650035,-0.4130339314918672
146.0242827004242,-0.02805525359867838,-58.40906449380331,-0.18406332598527
148.191407045892,-0.02789059569227065,-58.2014113317921,-0.2448400794054635
150.3906933567661,-0.02788908281939395,-58.1603433411005,-0.7103001291201494
152.6226189439225,-0.02810494293358301,-58.1880599277365,-1.306412010976814
154.8876682019349,-0.02800233434931867,-58.26907357834596,-0.6451815566214094
157.186332714205,-0.02800430149293691,-58.03217239150774,0.2511039389769394
159.5191113596482,-0.02808861794665035,-58.28739687097659,-0.8049288351157315
161.8865104209681,-0.02812880106102488,-58.29638050210378,0.3120719062212629
164.289043694532,-0.02804145237401969,-58.35615795586152,0.7115719838445571
166.7272326018829,-0.02831327084074068,-58.22698448708874,0.3900887282214662
169.201606302901,-0.02778936238898084,-58.27724199714444,-0.9751564352521029
171.7127018106499,-0.0278092941324358,-58.357186089302,-0.3116049822125717
174.2610641079214,-0.02808059845186615,-58.3143648225757,0.03532772972508269
176.8472462655165,-0.02786211757950283,-58.23752214495413,0.19999490690968
179.4718095622737,-0.02782069175560558,-58.45912082492624,0.03203556088129744
182.1353236068902,-0.02807588984961655,-58.17923006466713,0.1910272730787597
184.8383664615353,-0.02766141678830529,-58.27594193817503,-0.7353145346836385
187.5815247673161,-0.02776534896147721,-58.13618193094848,-0.7512568238272905
190.3653938715876,-0.02809972394897032,-58.26370974158142,-1.13861358684936
193.1905779571695,-0.02797009560118242,-58.25348611499023,0.6137336716637094
196.0576901734633,-0.02824796534763973,-58.27087246737129,-0.7480892800122376
198.9673527695315,-0.02789012054976847,-58.35229229707246,-0.5709320629761621
201.9201972291388,-0.02786411461463451,-58.15247535973626,-0.6113372411591058
204.9168644078066,-0.02782787838205526,-58.20936776490502,0.5568974823565043
207.9580046718964,-0.02770223581988391,-58.15021131196461,-0.5986283953564424
211.0442780397574,-0.02825298005236621,-58.14602527220241,-0.2721439293255941
214.1763543249731,-0.02810723505062703,-58.3367199817954,0.3775903103279106
217.354913281728,-0.02809871440790477,-58.31350768705997,0.5942280653881369
220.5806447523372,-0.02813989070572705,-58.32112125040855,0.4194899772436429
223.8542488169603,-0.02843499229678748,-58.28680334178134,-0.5273731371198735
227.176435945541,-0.02785894339100359,-58.24643457139699,-0.4259901290791959
230.5479271520016,-0.02796609977496547,-58.13503699322281,-0.3420310869268945
233.9694541507214,-0.02811684245864574,-58.33146520054183,0.04015532693820489
237.441759515344,-0.02790378934421491,-58.38120936483335,0.03511203523186168
240.9655968399348,-0.02782089192784564,-58.1104296742014,-0.7851716308113765
244.5417309025368,-0.02802789146661776,-58.54275875479458,-0.1388483187718066
248.1709378311466,-0.02777949501286891,-58.22125023240032,-0.6202410331770949
251.8540052721614,-0.0280002378231702,-58.15902510309301,0.591977759860967
255.5917325613174,-0.02789060971889296,-58.36689633023646,-0.1388451197616334
259.3849308971743,-0.02813456886539781,-58.25487919819763,-0.8555078931091913
263.2344235171653,-0.02815244929532982,-58.27125774780662,-1.06092653891838
267.1410458762663,-0.02789147538795491,-58.27220753068998,0.4999614706214288
271.105645828316,-0.02814396309098963,-58.13316922751432,0.1732505442809469
275.1290838100219,-0.02782353099896756,-58.20415825036349,-0.5558860576728146
279.2122330277049,-0.02813534259005637,-58.36646771352909,-0.237046835174354
283.3559796468071,-0.02825058532828954,-58.27998682786514,0.1536518666326288
287.5612229842202,-0.02789574475208597,-58.19641561379967,-1.025484578952529
291.8288757034601,-0.02769789374814626,-58.48140519573138,-1.237772986448562
296.1598640127466,-0.02795051827663704,-58.27499358601909,0.4713439154823718
300.555127866014,-0.02751322429947111,-58.2578238854534,0.3950153308297217
305.0156211669111,-0.02750829195278346,-58.16426207858275,-0.3284740565130022
309.5423119758288,-0.02793684916811426,-58.48908267181996,-2.369329375658992
314.1361827199936,-0.02790654085953243,-58.15665843202565,-0.8061978216101124
318.7982304066888,-0.02774518879007357,-58.06985842795672,-0.1844870059354093
323.5294668396297,-0.02757941635285456,-58.1586131342388,-0.4056065399679483
328.3309188385605,-0.02764036231684513,-58.31590738402825,-0.2642358598796761
333.2036284620998,-0.02766027469293145,-58.23251650119188,-1.763799698641947
338.1486532339034,-0.02789098758658112,-58.34757615242633,-0.7262304996742657
343.1670663721733,-0.02772919214156799,-58.28294006187593,0.9872883178186882
348.259957022584,-0.02802706081957432,-58.22281602838687,-0.5292051968771716
353.4284304946543,-0.028160187535225,-58.43652224369303,-1.337467441077465
358.6736085016346,-0.02788697030832912,-58.32906464433129,-0.8404108018638468
363.996629403955,-0.02773736817075989,-58.30180120761018,1.553291153992326
369.3986484562776,-0.02804659779814183,-58.12759658283628,-0.2003406954909224
374.8808380582279,-0.02763644295713576,-58.15976089048338,-0.5680886328003965
380.4443880088342,-0.02748292902226015,-58.41127027750655,-1.756184256616024
386.0905057647557,-0.02780204873835376,-58.12855498664057,-1.132007071781246
391.8204167023305,-0.02751675840911244,-58.17704990385762,0.06793029943941598
397.6353643835254,-0.02793341730637433,-58.19186031672594,-0.1171225445716289
403.5366108258202,-0.02817918256344273,-58.27567003529065,1.005483885308614
409.5254367761054,-0.02721354180319463,-58.27961967124295,-0.2260897865059235
415.6031419886459,-0.02777708017062892,-58.1890403752646,0.5006768827589312
421.7710455071597,-0.02758085039714907,-58.31287678582184,-0.08909775675957832
428.0304859510972,-0.02755207520511853,-58.17028215016194,-0.7191507053466175
434.3828218061545,-0.02815724509918016,-58.23126510446961,0.4853758598809321
440.8294317191126,-0.02829180634838615,-58.21954912854171,-1.229962121204863
447.3717147970375,-0.02784662660755484,-58.42673782025451,-0.4108698282387309
454.011090910936,-0.02772628361912197,-58.38372525898962,0.6812250811988037
460.7490010039033,-0.02828594484049748,-58.33372652044966,0.6020184752827475
467.5869074038538,-0.02779767287494832,-58.3739158953384,-0.2735931248985821
474.5262941408925,-0.02764541180740834,-58.04329060149368,-0.4409318226620087
481.5686672693875,-0.02812831687288145,-58.35618789104287,-0.1126682608710468
488.7155551948364,-0.02773712592661875,-58.10720765576262,0.4143376606972708
495.9685090055681,-0.02728342394924353,-58.1702773354866,-0.4816873194441982
503.3291028093838,-0.0278792086403099,-58.29331619596627,-0.5798387344466747
510.7989340751763,-0.02799362477729691,-58.20103692655766,-0.353105426078212
518.3796239796378,-0.02752636496815079,-58.19523903005369,-0.8492537650748457
526.0728177590948,-0.02728801737264935,-58.27610821152641,0.3745367277300886
533.8801850665824,-0.02825478713319295,-58.341906818841,-0.6973838203935827
541.8034203342007,-0.0276149389970881,-58.21125827445531,-0.3109148678480693
549.8442431408614,-0.0283541956686133,-58.28680806701283,-1.016731011490492
558.0043985854903,-0.02794757950993062,-58.45551125886726,-0.8591359859608936
566.2856576657589,-0.02759451507669653,-58.45293211904721,-0.8579324158438026
574.6898176624522,-0.02777581569375131,-58.27933421273298,0.2232493853368283
583.2187025295236,-0.02762695163442404,-58.26114679649363,1.438341000953912
591.8741632899566,-0.02770956033994337,-58.25331174593893,-1.516780719595971
600.6580784374828,-0.02782554356639722,-58.39297580230539,-0.409509004543537
609.5723543442806,-0.02769492356181679,-58.34138534838961,0.9205046172733944
618.6189256747062,-0.02738699904877569,-58.30743192022468,-0.1841803557414607
627.7997558051785,-0.02751327811415537,-58.48358578512241,-1.659385083208093
637.1168372502923,-0.02787475057545118,-58.18662892801396,-0.5075569013899326
646.5721920952449,-0.02769919776883905,-58.22036687014698,-0.4149088628606492
656.1678724347057,-0.02777542081870354,-58.25745921578488,0.4022138952186314
665.9059608181561,-0.0273834945622877,-58.13065235587626,-0.2689273817079538
675.7885707018971,-0.02769341427979435,-58.29615674095004,-1.625297264725887
685.8178469077,-0.02700261484028211,-58.33298466140955,1.811474103940164
695.9959660883238,-0.02763543552405826,-58.24896642831937,-1.132743277445357
706.3251371998956,-0.02726060058478994,-58.11939874251999,-1.468537032004505
716.8076019813326,-0.027078568477924,-58.05048063107431,0.04478516502337015
727.4456354408557,-0.02749409310328414,-58.37228373818508,-0.3892345041966045
738.2415463497447,-0.02683409489342992,-58.23305787261268,-1.877549227220356
749.1976777434003,-0.02686859814660791,-58.09978926249133,-0.5473713872195738
760.3164074298634,-0.02743406537634958,-58.3036381175534,-1.578126922068622
771.6001485058597,-0.02733216448376892,-58.10706361814671,-0.1855026348840028
783.0513498805254,-0.02735272079656042,-58.4345748373401,0.08174982655813778
794.6724968068809,-0.0276454256016576,-58.08833895473982,-0.8243973641003493
806.4661114212187,-0.02713490313008855,-58.35155017176569,-0.3221790005173091
818.4347532904684,-0.02694340773312823,-58.3615180665622,-0.3867023059359269
830.5810199677152,-0.02728546026564131,-58.29900898007993,0.4147472718000103
842.907547555923,-0.02751842760490671,-58.43135823171488,0.8690952758676147
855.4170112800821,-0.02776010198636263,-58.26477915446312,-2.263169218543695
868.1121260677714,-0.02703096520429377,-58.23729217995799,-0.08353088794348196
880.9956471384221,-0.02707339084652037,-58.68411355758586,-0.05717790305789094
894.0703706012398,-0.02685904812369077,-58.26277784314531,-1.524074168528131
907.3391340620861,-0.02700989985147764,-58.3143141132669,1.619408805488234
920.8048172392834,-0.02717860326834361,-58.40989399355581,-0.4145051625510803
934.4703425886335,-0.02676552771107397,-58.41859143511356,-1.054513469581194
948.338675937655,-0.02734923051707414,-58.29970890345157,-1.062536561880364
962.4128271292723,-0.02702715381001587,-58.45441326766778,-0.8303141124751789
976.6958506750269,-0.02710550074674798,-58.38619065893893,-0.6346941317787014
991.1908464180133,-0.02699228657896084,-58.41696256857575,1.312221606298422
1005.900960205621,-0.02701515634054526,-58.29023740563876,-1.79240527670315
1020.829384572295,-0.02711654303679801,-58.32604307120996,-1.015047077489811
1035.979359432393,-0.02684031555138647,-58.27885171273299,-0.6094971864116729
1051.354172783362,-0.02631548869386598,-58.46014224181366,-1.01248706421255
1066.957161419313,-0.0264181464453146,-58.07231156364698,-0.0644619334865979
1082.791711655227,-0.02680866444093293,-58.21053562109682,-1.388958083682713
1098.861260061861,-0.02603980603986344,-58.48403050263671,0.8134943991587136
1115.169294211615,-0.02640351940430791,-58.26596306756759,-0.8252333246164198
1131.719353435406,-0.02657678521734982,-58.31002442029092,-0.7762965758626947
1148.51502959085,-0.02659951897446642,-58.13930572323299,-1.933105264215243
1165.559967841754,-0.02647342795433927,-58.38351152111122,-0.7255952208951442
1182.85786744928,-0.02559612794045925,-58.10856267754087,-0.8222851715838999
1200.412482574737,-0.02636484416901423,-58.45668434204229,-1.280413673272051
1218.227623094403,-0.02603354830416389,-58.20370042402964,-1.000986981656524
1236.307155426332,-0.0253762861098495,-58.51857739351198,-1.961512086050114
1254.65500336952,-0.02594348786069893,-58.35872673102499,-1.656609107374798
1273.275148955463,-0.0260077696221667,-58.64527106273877,-0.8668782200577299
1292.171633312393,-0.02570900843726207,-58.60523709798858,-0.8413703942817321
1311.348557542309,-0.02564516759461361,-58.35332686003302,-1.354302448330813
1330.810083611054,-0.02620776367977558,-58.79193899132567,0.2287733481078078
1350.560435251568,-0.02625158016374059,-58.2563980195298,-0.3600006087066578
1370.603898880586,-0.02571356954542615,-58.33853128616837,-0.9006179620455157
1390.944824528894,-0.02488206825214442,-58.28335971444773,-0.3644492618088293
1411.587626785441,-0.02511727465973058,-58.20696019679303,-1.959626747041415
1432.536785755415,-0.02506822603181166,-58.31248286998864,-0.4232557529137466
1453.796848032576,-0.02550774903082328,-58.60719807872741,-1.186742856878453
1475.372427685988,-0.02514810049433228,-58.53162880482718,0.8917296590009016
1497.268207261432,-0.0250789021418908,-58.40631221078839,-1.582542895221934
1519.488938797618,-0.02539803817489098,-58.37515627111663,0.9678167757836036
1542.039444857583,-0.02440206070547052,-58.37387827694643,-0.2939920656310449
1564.924619575253,-0.02490326043114599,-58.51189959541745,-1.410775595864202
1588.149429717694,-0.02418966130748927,-58.54487283013462,-1.477279964043177
1611.718915762988,-0.02505788796405736,-58.52337539305084,-1.299712783645575
1635.638192994205,-0.0249909118076304,-58.49396613579233,-1.411146342341866
1659.91245260955,-0.0243200050594746,-58.53547951471576,-0.4473445515259016
1684.546962849021,-0.02463642348693561,-58.46746432268,-0.7766220144811768
1709.547070137776,-0.02446687567177095,-58.60711969260198,-2.001768034156171
1734.91820024645,-0.02412283492554972,-58.64725253237101,-2.964777188672088
1760.665859468736,-0.02378986008749806,-58.44437970213781,-3.565740231670731
1786.795635816387,-0.02306067980181254,-58.38694368953754,-0.9651629099851391
1813.313200232008,-0.02380996308142682,-58.59252447418499,-3.682929525900988
1840.224307819795,-0.02323996306471415,-58.53393241119356,-1.998819909876651
1867.534799094589,-0.02276444222376089,-58.35828904591102,0.162951873183772
1895.250601249422,-0.02252704767868086,-58.55414041266584,0.1103274835500159
1923.377729441901,-0.02306693797259848,-58.40575935461366,0.7314639523447771
1951.922288099692,-0.02148902585955289,-58.58781561767985,0.1801050358631926
1980.890472245337,-0.02265183108276894,-58.77233631214381,-3.356172839281868
2010.288568840786,-0.02154814754965731,-58.71386063604955,-2.798727155772667
2040.122958151827,-0.02234313398018991,-58.7930522592449,-0.1891856924386559
2070.400115132827,-0.02149011849707898,-58.61025494168554,0.07891858837330545
2101.126610831957,-0.02237309238760884,-58.82318686046122,1.879422028826994
2132.309113817339,-0.02200526240390691,-58.52804953160131,-1.03738685996376
2163.954391624292,-0.02113213673812032,-58.52913313442158,0.2931502036182678
2196.069312224121,-0.02218017973282138,-58.82230098259225,-0.8206578169440206
2228.660845514645,-0.02100439573011325,-58.56259371731366,-1.353685209047317
