frequency_hz,impedance_real_ohm,impedance_imag_ohm,magnitude_ohm,phase_deg
2158.95425636975,0.515578610918991,0.0316019365495638,0.5165462093858,3.50750616888068
2180.9282632414,0.51559788449597,0.0319235834805299,0.516585224023063,3.54298324141679
2203.12592328985,0.515617323889194,0.0322485041583922,0.516624806523174,3.57881615808783
2225.54951287479,0.515636930632573,0.0325767319036002,0.516664966582504,3.61500840934561
2248.20133152487,0.515656706274857,0.0329083003757413,0.516705714077031,3.65156351771206
2271.08370217355,0.515676652379782,0.0332432435769934,0.516747059065785,3.68848503801169
2294.19897139726,0.515696770526214,0.0335815958556117,0.516789011794346,3.72577655760365
2317.54950965609,0.515717062308305,0.0339233919094508,0.516831582698417,3.76344169661357
2341.13771153685,0.515737529335643,0.0342686667895233,0.516874782407466,3.80148410816498
2364.96599599866,0.515758173233404,0.034617455903594,0.516918621748429,3.83990747861025
2389.03680662097,0.515778995642506,0.0349697950198114,0.516963111749494,3.87871552776103
2413.35261185419,0.515799998219769,0.0353257202703753,0.517008263643953,3.91791200911797
2437.91590527282,0.515821182638071,0.0356852681552423,0.517054088874123,3.95750071009976
2462.72920583114,0.515842550586504,0.0360484755458692,0.517100599095351,3.99748545227138
2487.79505812157,0.515864103770541,0.0364153796889937,0.517147806180088,4.0378700915714
2513.11603263557,0.515885843912197,0.0367860182104541,0.517195722222041,4.07865851853824
2538.69472602728,0.515907772750188,0.0371604291190485,0.517244359540413,4.11985465853541
2564.53376137977,0.515929892040106,0.0375386508104317,0.517293730684206,4.16146247197544
2590.63578847409,0.515952203554581,0.0379207220710534,0.517343848436625,4.20348595454253
2617.00348406093,0.515974709083449,0.0383066820821352,0.517394725819554,4.24592913741374
2643.6395521352,0.515997410433928,0.0386965704236894,0.517446376098118,4.2887960874787
2670.54672421326,0.516020309430787,0.0390904270785772,0.517498812785334,4.33209090755752
2697.72775961306,0.516043407916524,0.0394882924366093,0.517552049646853,4.37581773661702
2725.18544573711,0.516066707751538,0.039890207298688,0.517606100705781,4.41998074998496
2752.92259835833,0.51609021081431,0.0402962128809909,0.517660980247602,4.46458415956226
2780.94206190879,0.516113919001582,0.0407063508191985,0.517716702825191,4.50963221403301
2809.24670977141,0.516137834228541,0.041120663172763,0.517773283263917,4.55512919907218
2837.83944457464,0.516161958428997,0.0415391924292223,0.517830736666847,4.60107943755078
2866.72319849011,0.516186293555575,0.0419619815085566,0.517889078420048,4.64748728973846
2895.90093353331,0.516210841579896,0.0423890737675899,0.517948324197983,4.69435715350333
2925.37564186738,0.516235604492773,0.042820513004437,0.518008489969017,4.74169346450881
2955.15034610991,0.516260584304395,0.0432563434629939,0.51806959200102,4.78950069640739
2985.22809964295,0.516285783044523,0.0436966098374762,0.518131646867073,4.83778336103114
3015.6119869261,0.51631120276269,0.0441413572770016,0.518194671451291,4.88654600857873
3046.30512381283,0.516336845528386,0.0445906313902204,0.518258682954741,4.93579322779891
3077.31065787004,0.516362713431271,0.0450444782499929,0.518323698901486,4.98552964617006
3108.63176870077,0.516388808581363,0.0455029443981137,0.518389737144725,5.03575993007586
3140.27166827036,0.516415133109249,0.0459660768500852,0.51845681587306,5.08648878497672
3172.23360123576,0.51644168916629,0.0464339230999387,0.518524953616875,5.13772095557676
3204.52084527827,0.516468478924823,0.0469065311251049,0.518594169254833,5.1894612259863
3237.13671143975,0.516495504578372,0.0473839493913346,0.518664482020494,5.24171441987943
3270.08454446205,0.516522768341863,0.0478662268576681,0.518735911509056,5.29448540064662
3303.3677231301,0.516550272451832,0.0483534129814569,0.518808477684219,5.347779071542
3336.98966061835,0.516578019166645,0.0488455577234349,0.518882200885179,5.40160037582518
3370.95380484083,0.516606010766711,0.0493427115528422,0.518957101833747,5.45595429689736
3405.26363880468,0.516634249554708,0.0498449254526012,0.519033201641602,5.51084585843139
3439.9226809674,0.516662737855799,0.050352250924544,0.519110521817674,5.56628012449564
3474.93448559759,0.51669147801786,0.0508647399946951,0.51918908427567,5.62226219967141
3510.3026431395,0.516720472411704,0.0513824452186061,0.519268911341723,5.67879722916346
3546.03078058121,0.516749723431316,0.0519054196867453,0.519350025762201,5.73589039890363
3582.12256182654,0.516779233494075,0.0524337170299426,0.519432450711639,5.79354693564705
3618.58168807086,0.516809005040994,0.0529673914248895,0.519516209800829,5.85177210706078
3655.41189818055,0.516839040536955,0.0535064975996943,0.519601327085051,5.91057122180453
3692.6169690765,0.516869342470947,0.0540510908394953,0.519687827072453,5.96994962960313
3730.20071612138,0.516899913356304,0.0546012269921303,0.519775734732587,6.02991272131056
3768.16699351094,0.516930755730952,0.0551569624738635,0.519865075505093,6.09046592896497
3806.51969466922,0.516961872157654,0.0557183542751715,0.51995587530855,6.15161472583465
3845.26275264785,0.516993265224256,0.0562854599665878,0.520048160549471,6.21336462645445
3884.40014052937,0.517024937543938,0.0568583377046062,0.520141958131474,6.27572118665221
3923.93587183466,0.517056891755471,0.0574370462376459,0.520237295464612,6.33869000356512
3963.87400093454,0.517089130523465,0.0580216449120753,0.520334200474864,6.40227671564531
4004.21862346553,0.517121656538636,0.0586121936782989,0.520432701613806,6.46648700265463
4044.97387674986,0.517154472518061,0.0592087530969048,0.520532827868449,6.53132658564787
4086.14394021976,0.517187581205443,0.0598113843448753,0.520634608771245,6.59680122694437
4127.73303584606,0.51722098537138,0.0604201492218616,0.520738074410287,6.66291673008739
4169.74542857112,0.517254687813627,0.0610351101565205,0.520843255439669,6.72967893979089
4212.18542674622,0.517288691357378,0.0616563302129171,0.520950183090046,6.79709374187329
4255.05738257341,0.517322998855529,0.0622838730969924,0.521058889179371,6.86516706317786
4298.36569255176,0.517357613188963,0.0629178031630959,0.521169406123816,6.93390487147901
4342.11479792829,0.517392537266828,0.0635581854205863,0.521281766948896,7.0033131753745
4386.30918515334,0.517427774026819,0.0642050855404974,0.52139600530078,7.07339802416256
4430.95338634074,0.517463326435463,0.0648585698622736,0.521512155457794,7.14416550770385
4476.05197973251,0.51749919748841,0.0655187054005727,0.521630252342131,7.21562175626758
4521.60959016836,0.517535390210722,0.0661855598521389,0.521750331531763,7.28777294036136
4567.63088956002,0.517571907657169,0.0668592016027453,0.521872429272555,7.36062527054413
4614.12059737029,0.517608752912525,0.0675396997342067,0.521996582490581,7.43418499722187
4661.08348109704,0.517645929091871,0.0682271240314649,0.522122828804671,7.50845841042539
4708.52435676209,0.517683439340896,0.0689215449897445,0.522251206539145,7.58345183956961
4756.44808940515,0.517721286836202,0.0696230338217834,0.522381754736785,7.65917165319399
4804.85959358264,0.51775947478562,0.0703316624651352,0.522514513172018,7.73562425868325
4853.76383387175,0.517798006428515,0.071047503589547,0.522649522364319,7.81281610196806
4903.16582537954,0.517836885036107,0.0717706306044123,0.522786823591848,7.89075366720493
4953.07063425721,0.51787611391179,0.072501117666299,0.522926458905304,7.9694434764347
5003.48337821963,0.517915696391452,0.0732390396865543,0.523068471142021,8.04889208921913
5054.40922707022,0.517955635843801,0.0739844723389881,0.523212903940293,8.12910610225485
5105.85340323101,0.517995935670696,0.0747374920676326,0.523359801753936,8.21009214896396
5157.82118227832,0.518036599307478,0.075498176094583,0.52350920986709,8.29185689906087
5210.31789348364,0.518077630223305,0.0762666024279161,0.523661174409268,8.37440705809439
5263.34892036025,0.518119031921494,0.0770428498696913,0.523815742370645,8.45774936696463
5316.91970121523,0.518160807939857,0.0778269980240314,0.523972961617599,8.54189060141385
5371.03572970718,0.518202961851056,0.0786191273052867,0.524132880908508,8.62683757149071
5425.70255540962,0.518245497262946,0.0794193189462824,0.52429554990979,8.71259712098704
5480.92578438002,0.518288417818928,0.0802276550066486,0.524461019212213,8.79917612684643
5536.71107973477,0.51833172719831,0.0810442183812366,0.524629340347458,8.88658149854399
5593.06416222991,0.518375429116664,0.0818690928086203,0.524800565804947,8.97482017743646
5649.9908108478,0.518419527326191,0.0827023628796838,0.524974749048937,9.06389913608181
5707.4968633897,0.518464025616086,0.0835441140462966,0.525151944535882,9.1538253775276
5765.58821707449,0.518508927812916,0.0843944326300776,0.525332207732071,9.24460593456746
5824.27082914343,0.518554237780985,0.0852534058312477,0.52551559513153,9.33624786896465
5883.55071747102,0.518599959422724,0.0861211217375732,0.52570216427421,9.42875827064192
5943.43396118218,0.518646096679064,0.0869976693333987,0.525891973764453,9.52214425683699
6003.92670127564,0.51869265352983,0.0878831385087747,0.526085083289736,9.61641297122266
6065.03514125369,0.518739633994127,0.0887776200686749,0.526281553639702,9.71157158299067
6126.76554775838,0.518787042130737,0.0896812057423101,0.526481446725479,9.80762728589867
6189.12425121411,0.518834882038514,0.0905939881925346,0.526684825599284,9.90458729727902
6252.11764647687,0.518883157856795,0.0915160610253507,0.526891754474328,10.002458857009
6315.75219348996,0.518931873765794,0.0924475187995079,0.527102298745,10.1012492264414
6380.03441794652,0.518981033987025,0.0933884570362006,0.527316525007366,10.2009656872937
6444.97091195871,0.519030642783709,0.0943389722288655,0.527534501079948,10.3016155404971
6510.56833473373,0.519080704461198,0.0952991618530766,0.527756296024815,10.4032061050018
6576.83341325668,0.519131223367395,0.096269124376543,0.527981980168977,10.5057447165396
6643.7729429805,0.519182203893182,0.0972489592692077,0.528211625126072,10.609238726342
6711.39378852275,0.519233650472858,0.098238767013448,0.528445303818373,10.7136954998126
6779.70288436962,0.519285567584566,0.0992386491143828,0.528683090499093,10.8191224151543
6848.70723558705,0.519337959750742,0.100248708110281,0.528925060775006,10.9255268619484
6918.4139185391,0.519390831538556,0.101269047583079,0.529171291629371,11.0329162396856
6988.83008161361,0.519444187560365,0.102299772169004,0.529421861445179,11.1412979562486
7059.96294595527,0.519498032474164,0.103340987569304,0.529676850028701,11.2506794263437
7131.81980620617,0.51955237098405,0.104392800561092,0.529936338633364,11.3610680698822
7204.40803125383,0.519607207840679,0.105455319008293,0.53020040998393,11.472471310309
7277.73506498689,0.519662547841744,0.106528651872709,0.530469148301001,11.5848965728792
7351.80842705849,0.519718395832438,0.107612909225194,0.530742639325834,11.6983512828795
7426.63571365738,0.51977475670594,0.108708202256943,0.53102097034548,11.8128428637957
7502.22459828692,0.519831635403896,0.109814643290895,0.531304230218239,11.9283787354238
7578.58283255199,0.519889036916905,0.110932345793255,0.531592509399428,12.0449663119247
7655.71824695392,0.519946966285014,0.11206142438513,0.531885899967477,12.1626129998203
7733.63875169351,0.520005428598215,0.113201994854283,0.532184495650336,12.2813261959317
7812.35233748219,0.520064428996949,0.114354174167014,0.5324883918522,12.4011132852576
7891.86707636151,0.520123972672613,0.11551808048015,0.532797685680558,12.5219816387913
7972.19112253085,0.520184064868074,0.116693833153168,0.533112475973553,12.6439386112773
8053.33271318373,0.520244710878188,0.117881552760435,0.533432863327655,12.7669915389048
8135.30016935242,0.520305916050325,0.119081361103576,0.533758950125661,12.891147736938
8218.10189676137,0.520367685784892,0.120293381223964,0.534090840564991,13.0164144972826
8301.74638668913,0.520430025535878,0.121517737415343,0.534428640686312,13.1427990859867
8386.24221683912,0.520492940811385,0.122754555236574,0.534772458402462,13.2703087406764
8471.59805221937,0.520556437174179,0.124003961524512,0.535122403527686,13.3989506679247
8557.822646031,0.520620520242237,0.125266084407018,0.535478587807172,13.5287320405526
8644.9248405659,0.520685195689307,0.1265410533161,0.535841124946901,13.6596599948627
8732.91356811354,0.520750469245471,0.127828999001186,0.536210130643784,13.7917416278035
8821.7978518769,0.52081634669771,0.129130053542536,0.536585722616105,13.924983994064
8911.58680689786,0.52088283389048,0.130444350364791,0.536968020634255,14.059394103099
9002.28964099189,0.520949936726293,0.131772024250655,0.537357146551754,14.1949789160824
9093.91565569237,0.521017661166298,0.133113211354721,0.537753224336559,14.3317453427902
9186.47424720437,0.52108601323088,0.134468049217435,0.538156380102658,14.4697002384112
9279.97490736832,0.521154999000253,0.135836676779206,0.53856674214193,14.608850400285
9374.42722463334,0.521224624615064,0.137219234394653,0.538984440956294,14.7492025645681
9469.84088504053,0.521294896277004,0.138615863847004,0.539409609290105,14.890763402826
9566.22567321628,0.521365820249426,0.14002670836264,0.539842382162824,15.0335395185522
9663.59147337571,0.521437402857964,0.141451912625781,0.540282896901938,15.1775374436139
9761.94827033623,0.521509650491166,0.142891622793331,0.540731293176129,15.3227636346229
9861.30615054154,0.521582569601126,0.144345986509867,0.541187713028687,15.469224469233
9961.6753030959,0.52165616670413,0.145815152922785,0.541652300911149,15.6169262423638
10063.0660208092,0.521730448381298,0.147299272697597,0.542125203717178,15.765875162349
10165.4887012521,0.521805421279247,0.148798498033384,0.54260657081665,15.9160773470122
10268.953847823,0.521881092110748,0.150312982678411,0.543096554089958,16.0675388196683
10373.4720708242,0.521957467655394,0.151842881945896,0.54359530796252,16.2202655050507
10479.054088551,0.522034554760277,0.15338835272994,0.544102989439468,16.3742632251665
10585.7107283898,0.522112360340675,0.154949553521621,0.54461975814054,16.5295376950779
10693.4529279296,0.522190891380731,0.156526644425253,0.54514577633513,16.6860945186119
10802.2917360825,0.522270154934158,0.158119787174807,0.545681208977509,16.8439391839981
10912.2383142178,0.522350158124941,0.159729145150501,0.546226223742197,17.0030770594356
11023.3039373055,0.522430908148045,0.161354883395561,0.546780991059479,17.1635133885903
11135.4999950738,0.522512412270135,0.162997168633149,0.547345684151048,17.3252532860221
11248.837993176,0.5225946778303,0.164656169283466,0.547920479065768,17.4883017325456
11363.3295543709,0.52267771224079,0.166332055481028,0.548505554715547,17.6526635705219
11478.9864197148,0.522761522987751,0.168024999092119,0.549101092911296,17.818343499087
11595.8204497653,0.522846117631975,0.169735173732421,0.549707278398971,17.9853460693147
11713.8436257978,0.522931503809658,0.171462754784822,0.550324298895688,18.1536756793172
11833.0680510339,0.523017689233159,0.173207919417411,0.550952345125875,18.3233365692854
11953.5059518829,0.523104681691775,0.174970846601648,0.551591610857481,18.4943328164698
12075.1696791954,0.523192489052518,0.176751717130725,0.55224229293819,18.6666683301042
12198.0717095298,0.523281119260904,0.178550713638115,0.552904591331655,18.8403468462754
12322.2246464322,0.523370580341745,0.180368020616304,0.55357870915372,19.0153719227393
12447.6412217282,0.523460880399956,0.182203824435718,0.554264852708612,19.1917469336874
12574.3342968294,0.523552027621364,0.184058313363844,0.554963231525103,19.3694750644665
12702.3168640513,0.52364403027353,0.18593167758454,0.555674058392604,19.5485593062518
12831.6020479467,0.523736896706576,0.187824109217551,0.556397549397192,19.7290024506803
12962.203106651,0.52383063535402,0.189735802338213,0.557133923957536,19.9108070844441
13094.1334332417,0.523925254733628,0.191666952997366,0.557883404860721,20.0939755838483
13227.4065571125,0.524020763448261,0.193617759241466,0.558646218297935,20.278510109338
13362.0361453599,0.524117170186741,0.195588421132903,0.559422593900013,20.4644125999957
13498.0360041856,0.524214483724725,0.197579140770527,0.560212764772813,20.6516847680144
13635.4200803117,0.52431271292558,0.19959012231038,0.561016967532404,20.8403280931506
13774.2024624111,0.524411866741281,0.201621571986641,0.561835442340049,21.0303438171605
13914.3973825525,0.524511954213301,0.203673698132787,0.562668432936967,21.2217329382235
14056.0192176594,0.524612984473528,0.205746711202966,0.563516186678838,21.4144962053596
14199.0824909853,0.524714966745176,0.207840823793587,0.564378954570055,21.608634112842
14343.6018736019,0.524817910343716,0.209956250665135,0.56525699129768,21.8041468946134
14489.5921859047,0.52492182467781,0.212093208764203,0.566150555265097,22.0010345187087
14637.068399132,0.525026719250259,0.214251917245753,0.567059908625334,22.1992966816895
14786.045636901,0.525132603658961,0.216432597495597,0.56798531731404,22.3989328030977
14936.5391767577,0.525239487597872,0.218635473153118,0.56892705108209,22.5999420199312
15088.5644517446,0.525347380857985,0.220860770134212,0.569885383527795,22.8023231811501
15242.1370519828,0.525456293328316,0.223108716654467,0.570860592128706,23.0060748422173
15397.2727262709,0.525566234996901,0.225379543252583,0.571852958272982,23.2111952596808
15553.9873836998,0.525677215951799,0.227673482814024,0.572862767290302,23.4176823858036
15712.2970952848,0.525789246382112,0.229990770594915,0.573890308482302,23.6255338632486
15872.2180956129,0.525902336579011,0.232331644246181,0.574935875152522,23.8347470198236
16033.7667845082,0.526016496936773,0.234696343837931,0.575999764635826,24.0453188632944
16196.9597287133,0.526131737953834,0.237085111884098,0.577082278327291,24.2572460762727
16361.8136635888,0.526248070233841,0.239498193367317,0.578183721710539,24.4705250111866
16528.3454948287,0.52636550448673,0.241935835764065,0.579304404385489,24.6851516853387
16696.5723001947,0.526484051529802,0.24439828907006,0.580444640095512,24.9011217760626
16866.5113312673,0.526603722288821,0.246885805825911,0.581604746753971,25.1184306159827
17038.1800152149,0.52672452779911,0.249398641143037,0.582785046470128,25.3370731883855
17211.5959565811,0.526846479206676,0.251937052729842,0.58398586557439,25.5570441227116
17386.7769390897,0.526969587769329,0.254501300918165,0.585207534642895,25.7783376901738
17563.7409274689,0.527093864857825,0.257091648689995,0.586450388521399,26.0009477995116
17742.5060692932,0.527219321957016,0.259708361704458,0.587714766348464,26.2248679928891
17923.0906968446,0.527345970667011,0.262351708325083,0.589001011577927,26.4500914419438
18105.5133289925,0.52747382270435,0.265021959647344,0.590309472000627,26.6766109439955
18289.7926730927,0.527602889903193,0.267719389526478,0.591640499765382,26.9044189184228
18475.947626906,0.527733184216517,0.270444274605597,0.592994451399211,27.133507403216
18663.9972805363,0.527864717717328,0.273196894344075,0.594371687826769,27.3638680517142
18853.9609183878,0.527997502599883,0.275977531046236,0.595772574388994,27.5954921295342
19045.8580211431,0.528131551180931,0.278786469890324,0.597197480860967,27.8283705117008
19239.7082677606,0.528266875900957,0.281623998957775,0.598646781468945,28.0624936799853
19435.5315374927,0.528403489325449,0.284490409262787,0.600120854906592,28.2978517204618
19633.3479119245,0.528541404146172,0.287385994782188,0.601620084350377,28.5344343212866
19833.1776770329,0.528680633182452,0.290311052485613,0.603144857474141,28.7722307707123
20035.0413252673,0.528821189382487,0.293265882365985,0.604695566462835,29.0112299553415
20238.9595576506,0.528963085824658,0.296250787470311,0.606272608025403,29.2514203586282
20444.9532859025,0.529106335718857,0.299266073930788,0.607876383406843,29.4927900596365
20653.0436345838,0.529250952407832,0.302312050996228,0.609507298399406,29.7353267320613
20863.2519432629,0.529396949368544,0.305389031063804,0.611165763352963,29.9790176435194
21075.5997687037,0.529544340213541,0.308497329711124,0.612852193184529,30.2238496551184
21290.1088870768,0.529693138692337,0.311637265728619,0.614567007386948,30.4698092213094
21506.8012961923,0.529843358692821,0.314809161152279,0.616310630036746,30.7168823900297
21725.6992177557,0.529995014242663,0.31801334129671,0.618083489801158,30.965054803143
21946.8250996468,0.53014811951075,0.321250134788533,0.61988601994434,31.2143116971821
22170.2016182219,0.530302688808627,0.324519873600125,0.621718658332771,31.4646379043992
22395.8516806387,0.530458736591957,0.327822893083703,0.623581847439857,31.7160178541306
22623.7984272059,0.530616277461998,0.331159532005753,0.625476034349756,31.9684355744793
22854.0652337561,0.530775326167088,0.334530132581817,0.627401670760436,32.221874694321
23086.6757140431,0.530935897604157,0.33793504051163,0.629359212985978,32.4763184456373
23321.6537221631,0.531098006820244,0.341374605014614,0.631349121958144,32.7317496661793
23559.0233550014,0.531261669014035,0.344849178865741,0.633371863227247,32.9881508024667
23798.8089547032,0.53142689953742,0.348359118431761,0.635427906962315,33.245503913123
24041.0351111699,0.531593713897056,0.351904783707788,0.637517727950595,33.503790672551
24285.7266645809,0.531762127755959,0.355486538354277,0.639641805596423,33.7629923749494
24532.9087079411,0.531932156935107,0.35910474973437,0.641800623919469,34.0230899386732
24782.6065896537,0.532103817415054,0.362759788951619,0.64399467155241,34.2840639109374
25034.8459161201,0.532277125337572,0.366452030888103,0.646224441738042,34.5458944728655
25289.6525543658,0.532452097007302,0.370181854242931,0.648490432325881,34.8085614448826
25547.0526346925,0.532628748893427,0.373949641571133,0.650793145768267,35.072044292451
25807.0725533587,0.532807097631359,0.377755779322959,0.65313308911603,35.3363221321501
26069.7389752857,0.532987160024445,0.38160065788357,0.655510774013743,35.6013737380956
26335.0788367927,0.533168953045696,0.385484671613135,0.657926716694595,35.8671775486976
26603.1193483589,0.533352493839521,0.389408218887351,0.660381437974944,36.1337116737538
26873.8879974136,0.533537799723497,0.393371702138351,0.662875463248575,36.4009539018751
27147.4125511558,0.533724888190142,0.397375527896059,0.66540932248072,36.6688817082385
27423.7210594008,0.533913776908715,0.401420106829951,0.667983550201873,36.9374722626637
27702.8418574574,0.534104483727036,0.40550585379124,0.67059868550146,37.206702438007
27984.8035690333,0.534297026673317,0.409633187855506,0.673255272021401,37.4765488188673
28269.6351091707,0.534491423958021,0.41380253236575,0.675953857949624,37.746987710598
28557.365687211,0.534687693975738,0.41801431497589,0.678694996013566,38.017995148617
28848.0248097912,0.534885855307076,0.422268967694712,0.681479243473739,38.2895469080079
29141.6422838687,0.535085926720582,0.426566926930254,0.684307162117382,38.5616185134035
29438.2482197784,0.535287927174671,0.430908633534655,0.687179318252273,38.8341852491437
29737.8730343211,0.535491875819586,0.43529453284946,0.690096282700761,39.1072221696983
30040.5474538817,0.535697791999373,0.439725074751391,0.693058630794048,39.3807041103441
30346.3025175808,0.535905695253879,0.444200713698577,0.696066942366802,39.6546056980873
30655.1695804578,0.53611560532077,0.448721908777269,0.699121801752149,39.9289013628192
30967.1803166858,0.536327542137572,0.453289123749025,0.702223797777096,40.2035653486949
31282.3667228206,0.536541525843731,0.457902827098379,0.705373523758446,40.4785717257224
31600.7611210812,0.536757576782698,0.462563492081003,0.708571577499272,40.7538944015506
31922.3961626646,0.536975715504035,0.46727159677235,0.711818561285987,41.0295071334426
32247.3048310944,0.537195962765542,0.472027624116813,0.715115081886098,41.3053835404232
